SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime,Temp_Diff,Humidity_Diff
53149-531,25.1,56.0,377,63.1,49.3526,8.1646,123.2,0.9,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10354.483236056582,363,2,2,2,2025-07-25 16:45:49,2025-07-25 14:45:51,0.31582391433670765,-1.092207019631175
53151-684,25.1,56.0,379,63.0,49.3526,8.1646,122.0,0.7,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-959.929606450276,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,3,1,2025-07-25 16:45:51,2025-07-25 14:45:53,0.31582391433670765,-1.092207019631175
53153-804,25.1,56.0,377,63.1,49.3526,8.1646,121.4,1.1,0,6,-2711.007978494672,-6343.550845864328,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10379.67662592533,364,3,2,0,2025-07-25 16:45:53,2025-07-25 14:45:55,0.31582391433670765,-1.092207019631175
53155-958,25.1,56.0,379,63.0,49.3526,8.1646,121.0,1.1,0,6,-2696.664020936499,-6343.550845864328,-1319.7961969608618,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,363,3,2,0,2025-07-25 16:45:55,2025-07-25 14:45:57,0.31582391433670765,-1.092207019631175
53157-942,25.1,56.0,378,63.1,49.3526,8.1646,120.6,1.3,0,7,-2711.007978494672,-6343.550845864328,-1312.957874696816,-965.800735541715,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10354.483236056582,363,3,3,0,2025-07-25 16:45:57,2025-07-25 14:45:59,0.31582391433670765,-1.092207019631175
53159-974,25.1,56.0,380,62.9,49.3526,8.1646,120.6,1.2,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-965.800735541715,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,2,2,0,2025-07-25 16:45:59,2025-07-25 14:46:01,0.31582391433670765,-1.092207019631175
53161-979,25.1,56.0,379,62.9,49.3526,8.1645,120.6,0.9,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-965.800735541715,-865.8144161335074,-831.5458381804337,-1379.1863478150651,-10329.28984618783,363,2,2,0,2025-07-25 16:46:01,2025-07-25 14:46:03,0.31582391433670765,-1.092207019631175
53163-036,25.1,56.0,379,63.0,49.3526,8.1645,120.1,1.1,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-858.5691072118881,-829.1215062906948,-1383.4299981160348,-10329.28984618783,362,2,3,0,2025-07-25 16:46:03,2025-07-25 14:46:05,0.31582391433670765,-1.092207019631175
53166-207,25.1,56.0,379,63.0,49.3526,8.1645,119.9,0.6,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,363,2,2,0,2025-07-25 16:46:06,2025-07-25 14:46:07,0.31582391433670765,-1.092207019631175
53168-258,25.1,56.0,381,62.8,49.3526,8.1645,119.5,1.6,0,7,-2696.664020936499,-6343.550845864328,-1319.7961969608618,-965.800735541715,-862.1917616726977,-831.5458381804337,-1387.6736484170042,-10379.67662592533,364,2,3,1,2025-07-25 16:46:08,2025-07-25 14:46:09,0.31582391433670765,-1.092207019631175
53170-338,25.1,56.0,381,62.9,49.3526,8.1645,119.2,0.6,0,7,-2711.007978494672,-6343.550845864328,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,3,2,1,2025-07-25 16:46:10,2025-07-25 14:46:11,0.31582391433670765,-1.092207019631175
53172-476,25.1,56.0,380,62.9,49.3526,8.1645,118.8,0.5,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1383.4299981160348,-10379.67662592533,365,2,2,0,2025-07-25 16:46:12,2025-07-25 14:46:14,0.31582391433670765,-1.092207019631175
53174-475,25.1,56.0,380,62.9,49.3526,8.1645,118.7,0.6,0,7,-2711.007978494672,-6343.550845864328,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10379.67662592533,364,2,2,0,2025-07-25 16:46:14,2025-07-25 14:46:16,0.31582391433670765,-1.092207019631175
53177-531,25.1,56.0,381,62.7,49.3526,8.1645,118.5,0.3,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,365,3,2,0,2025-07-25 16:46:17,2025-07-25 14:46:18,0.31582391433670765,-1.092207019631175
53179-702,25.1,56.0,380,62.8,49.3526,8.1644,117.9,1.0,0,7,-2696.664020936499,-6372.516831461881,-1312.957874696816,-962.8651709959954,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:46:19,2025-07-25 14:46:20,0.31582391433670765,-1.092207019631175
53181-753,25.1,56.0,382,62.7,49.3526,8.1645,117.5,0.7,0,7,-2711.007978494672,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,2,3,0,2025-07-25 16:46:21,2025-07-25 14:46:22,0.31582391433670765,-1.092207019631175
53183-891,25.1,56.0,382,62.7,49.3526,8.1644,117.4,0.9,0,7,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,3,1,2025-07-25 16:46:23,2025-07-25 14:46:24,0.31582391433670765,-1.092207019631175
53185-872,25.1,56.0,382,62.7,49.3526,8.1644,117.4,0.7,0,7,-2711.007978494672,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:46:25,2025-07-25 14:46:26,0.31582391433670765,-1.092207019631175
53187-878,25.1,56.0,383,62.7,49.3526,8.1644,117.3,0.9,0,7,-2711.007978494672,-6372.516831461881,-1319.7961969608618,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,2,3,0,2025-07-25 16:46:27,2025-07-25 14:46:28,0.31582391433670765,-1.092207019631175
53189-936,25.1,56.0,383,62.6,49.3526,8.1644,116.8,0.8,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:46:29,2025-07-25 14:46:30,0.31582391433670765,-1.092207019631175
53191-106,25.1,56.0,384,62.5,49.3527,8.1644,116.2,1.6,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,2,3,0,2025-07-25 16:46:31,2025-07-25 14:46:32,0.31582391433670765,-1.092207019631175
53194-158,25.1,56.0,383,62.7,49.3527,8.1644,115.9,0.6,0,7,-2711.007978494672,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,2,2,0,2025-07-25 16:46:34,2025-07-25 14:46:34,0.31582391433670765,-1.092207019631175
53196-237,25.1,56.0,384,62.4,49.3527,8.1644,115.5,0.8,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10354.483236056582,363,3,2,0,2025-07-25 16:46:36,2025-07-25 14:46:36,0.31582391433670765,-1.092207019631175
53198-278,25.1,56.0,383,62.7,49.3526,8.1644,115.5,0.5,0,7,-2696.664020936499,-6401.482817059436,-1312.957874696816,-962.8651709959954,-858.5691072118881,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,2,2,0,2025-07-25 16:46:38,2025-07-25 14:46:38,0.31582391433670765,-1.092207019631175
53200-426,25.1,56.0,383,62.6,49.3526,8.1644,116.0,0.3,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:46:40,2025-07-25 14:46:41,0.31582391433670765,-1.092207019631175
53202-432,25.1,56.0,384,62.6,49.3526,8.1644,115.9,0.5,0,7,-2696.664020936499,-6372.516831461881,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,2,3,0,2025-07-25 16:46:42,2025-07-25 14:46:43,0.31582391433670765,-1.092207019631175
53204-604,25.1,56.0,383,62.5,49.3526,8.1644,115.9,0.8,0,7,-2696.664020936499,-6401.482817059436,-1319.7961969608618,-965.800735541715,-865.8144161335074,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:46:44,2025-07-25 14:46:45,0.31582391433670765,-1.092207019631175
53206-657,25.1,56.0,383,62.6,49.3526,8.1645,115.9,0.1,0,7,-2711.007978494672,-6401.482817059436,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1387.6736484170042,-10379.67662592533,364,3,2,0,2025-07-25 16:46:46,2025-07-25 14:46:47,0.31582391433670765,-1.092207019631175
53208-716,25.1,56.0,384,62.5,49.3526,8.1645,115.7,0.8,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:46:48,2025-07-25 14:46:49,0.31582391433670765,-1.092207019631175
53210-757,25.1,56.0,384,62.5,49.3526,8.1645,115.8,0.4,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10329.28984618783,363,2,2,0,2025-07-25 16:46:50,2025-07-25 14:46:51,0.31582391433670765,-1.092207019631175
53212-851,25.1,56.0,384,62.5,49.3526,8.1645,116.1,0.4,0,7,-2696.664020936499,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,3,2,0,2025-07-25 16:46:52,2025-07-25 14:46:53,0.31582391433670765,-1.092207019631175
53214-863,25.1,56.0,385,62.4,49.3526,8.1645,116.3,0.1,0,7,-2696.664020936499,-6343.550845864328,-1319.7961969608618,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:46:54,2025-07-25 14:46:55,0.31582391433670765,-1.092207019631175
53216-034,25.1,56.0,386,62.3,49.3526,8.1645,116.7,0.4,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-858.5691072118881,-831.5458381804337,-1383.4299981160348,-10304.09645631908,364,2,3,0,2025-07-25 16:46:56,2025-07-25 14:46:57,0.31582391433670765,-1.092207019631175
53218-084,25.1,56.0,385,62.3,49.3526,8.1645,116.8,0.1,0,6,-2696.664020936499,-6401.482817059436,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:46:58,2025-07-25 14:46:59,0.31582391433670765,-1.092207019631175
53220-162,25.1,56.0,385,62.4,49.3526,8.1645,116.8,1.0,0,7,-2696.664020936499,-6372.516831461881,-1323.215358092885,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,366,3,3,0,2025-07-25 16:47:00,2025-07-25 14:47:01,0.31582391433670765,-1.092207019631175
53222-203,25.1,56.0,386,62.4,49.3526,8.1645,117.0,0.3,0,7,-2711.007978494672,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10329.28984618783,364,2,3,0,2025-07-25 16:47:02,2025-07-25 14:47:03,0.31582391433670765,-1.092207019631175
53224-349,25.1,56.0,385,62.4,49.3526,8.1645,116.9,0.9,0,7,-2696.664020936499,-6401.482817059436,-1312.957874696816,-962.8651709959954,-865.8144161335074,-831.5458381804337,-1379.1863478150651,-10354.483236056582,364,3,2,0,2025-07-25 16:47:04,2025-07-25 14:47:06,0.31582391433670765,-1.092207019631175
53226-356,25.1,56.0,387,62.3,49.3526,8.1645,116.9,1.1,0,7,-2696.664020936499,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10354.483236056582,363,2,2,0,2025-07-25 16:47:06,2025-07-25 14:47:08,0.31582391433670765,-1.092207019631175
53229-527,25.1,56.0,387,62.2,49.3526,8.1645,116.6,1.1,0,6,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1379.1863478150651,-10354.483236056582,363,3,2,0,2025-07-25 16:47:09,2025-07-25 14:47:10,0.31582391433670765,-1.092207019631175
53231-536,25.1,56.0,386,62.3,49.3526,8.1645,117.1,0.3,0,6,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1387.6736484170042,-10354.483236056582,364,2,2,0,2025-07-25 16:47:11,2025-07-25 14:47:12,0.31582391433670765,-1.092207019631175
53233-667,25.1,56.0,386,62.2,49.3526,8.1645,117.1,0.9,0,7,-2711.007978494672,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:47:13,2025-07-25 14:47:14,0.31582391433670765,-1.092207019631175
53235-752,25.1,56.0,386,62.3,49.3526,8.1645,117.5,0.5,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,363,2,2,0,2025-07-25 16:47:15,2025-07-25 14:47:16,0.31582391433670765,-1.092207019631175
53238-750,25.1,56.0,386,62.3,49.3526,8.1645,117.7,0.4,0,7,-2711.007978494672,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,3,2,0,2025-07-25 16:47:18,2025-07-25 14:47:18,0.31582391433670765,-1.092207019631175
53240-763,25.1,56.0,388,62.2,49.3526,8.1646,117.9,0.6,0,7,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10354.483236056582,363,3,2,1,2025-07-25 16:47:20,2025-07-25 14:47:20,0.31582391433670765,-1.092207019631175
53242-936,25.1,56.0,388,62.2,49.3526,8.1646,117.8,1.3,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1387.6736484170042,-10329.28984618783,363,2,3,0,2025-07-25 16:47:22,2025-07-25 14:47:22,0.31582391433670765,-1.092207019631175
53244-987,25.1,56.0,389,62.0,49.3526,8.1646,118.4,0.5,0,7,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,364,2,2,0,2025-07-25 16:47:24,2025-07-25 14:47:24,0.31582391433670765,-1.092207019631175
53246-068,25.1,56.0,388,62.0,49.3526,8.1645,118.7,1.3,0,7,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10379.67662592533,364,4,3,0,2025-07-25 16:47:26,2025-07-25 14:47:26,0.31582391433670765,-1.092207019631175
53248-107,25.1,56.0,389,62.0,49.3526,8.1645,119.0,1.2,0,7,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10379.67662592533,364,2,2,0,2025-07-25 16:47:28,2025-07-25 14:47:28,0.31582391433670765,-1.092207019631175
53250-158,25.1,56.0,389,62.1,49.3526,8.1645,119.5,1.4,0,7,-2696.664020936499,-6430.44880265699,-1319.7961969608618,-962.8651709959954,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:47:30,2025-07-25 14:47:30,0.31582391433670765,-1.092207019631175
53252-313,25.1,56.0,389,62.1,49.3526,8.1645,120.0,1.1,90,7,-2696.664020936499,-6430.44880265699,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:47:32,2025-07-25 14:47:33,0.31582391433670765,-1.092207019631175
53254-432,25.1,56.0,389,61.9,49.3526,8.1645,120.3,1.1,0,7,-2696.664020936499,-6459.414788254543,-1312.957874696816,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,364,2,2,0,2025-07-25 16:47:34,2025-07-25 14:47:35,0.31582391433670765,-1.092207019631175
53256-483,25.1,56.0,389,62.0,49.3526,8.1645,120.9,1.7,0,7,-2696.664020936499,-6430.44880265699,-1319.7961969608618,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,363,3,3,0,2025-07-25 16:47:36,2025-07-25 14:47:37,0.31582391433670765,-1.092207019631175
53259-570,25.1,56.0,389,62.1,49.3526,8.1645,120.9,1.9,0,7,-2696.664020936499,-6459.414788254543,-1316.377035828839,-959.929606450276,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:47:39,2025-07-25 14:47:39,0.31582391433670765,-1.092207019631175
53261-706,25.1,56.0,390,61.9,49.3526,8.1645,121.2,0.8,0,7,-2696.664020936499,-6459.414788254543,-1316.377035828839,-962.8651709959954,-862.1917616726977,-836.3945019599115,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:47:41,2025-07-25 14:47:41,0.31582391433670765,-1.092207019631175
53263-703,25.1,56.0,390,61.9,49.3526,8.1646,121.5,0.7,0,7,-2696.664020936499,-6488.380773852097,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1387.6736484170042,-10354.483236056582,364,2,3,0,2025-07-25 16:47:43,2025-07-25 14:47:43,0.31582391433670765,-1.092207019631175
53265-710,25.1,56.0,390,61.9,49.3526,8.1645,121.7,0.2,0,7,-2711.007978494672,-6459.414788254543,-1312.957874696816,-962.8651709959954,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:47:45,2025-07-25 14:47:45,0.31582391433670765,-1.092207019631175
53266-835,25.1,56.0,392,61.7,49.3526,8.1646,122.0,0.7,0,7,-2696.664020936499,-6459.414788254543,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:47:46,2025-07-25 14:47:47,0.31582391433670765,-1.092207019631175
53268-888,25.1,56.0,391,61.7,49.3526,8.1646,122.3,0.6,0,7,-2682.3200633783263,-6488.380773852097,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:47:48,2025-07-25 14:47:49,0.31582391433670765,-1.092207019631175
53270-967,25.1,56.0,391,61.8,49.3526,8.1646,123.0,0.1,0,7,-2696.664020936499,-6459.414788254543,-1312.957874696816,-965.800735541715,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10354.483236056582,363,2,3,0,2025-07-25 16:47:50,2025-07-25 14:47:51,0.31582391433670765,-1.092207019631175
53272-007,25.1,56.0,391,61.9,49.3525,8.1646,123.6,0.5,0,7,-2696.664020936499,-6459.414788254543,-1316.377035828839,-965.800735541715,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:47:52,2025-07-25 14:47:53,0.31582391433670765,-1.092207019631175
53274-056,25.1,56.0,391,61.9,49.3525,8.1646,124.5,1.5,0,7,-2696.664020936499,-6488.380773852097,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10354.483236056582,364,2,2,0,2025-07-25 16:47:54,2025-07-25 14:47:55,0.31582391433670765,-1.092207019631175
53276-115,25.1,56.0,391,61.7,49.3525,8.1646,125.2,2.1,0,7,-2696.664020936499,-6459.414788254543,-1319.7961969608618,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10379.67662592533,364,2,3,0,2025-07-25 16:47:56,2025-07-25 14:47:57,0.31582391433670765,-1.092207019631175
53278-385,25.1,56.0,391,61.8,49.3526,8.1645,125.6,1.9,312,7,-2696.664020936499,-6488.380773852097,-1312.957874696816,-965.800735541715,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10354.483236056582,363,2,1,0,2025-07-25 16:47:58,2025-07-25 14:48:00,0.31582391433670765,-1.092207019631175
53280-380,25.1,56.0,393,61.7,49.3526,8.1645,125.8,1.8,0,7,-2682.3200633783263,-6459.414788254543,-1319.7961969608618,-965.800735541715,-865.8144161335074,-836.3945019599115,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:48:00,2025-07-25 14:48:02,0.31582391433670765,-1.092207019631175
53282-466,25.1,56.0,392,61.7,49.3526,8.1646,125.7,0.9,0,7,-2682.3200633783263,-6459.414788254543,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,364,2,2,0,2025-07-25 16:48:02,2025-07-25 14:48:04,0.31582391433670765,-1.092207019631175
53284-499,25.1,56.0,393,61.6,49.3526,8.1646,126.2,1.3,0,6,-2696.664020936499,-6488.380773852097,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,4,2,1,2025-07-25 16:48:04,2025-07-25 14:48:06,0.31582391433670765,-1.092207019631175
53286-602,25.1,56.0,392,61.7,49.3526,8.1646,126.0,0.6,0,7,-2696.664020936499,-6488.380773852097,-1319.7961969608618,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,363,2,3,0,2025-07-25 16:48:06,2025-07-25 14:48:08,0.31582391433670765,-1.092207019631175
53288-660,25.1,56.0,393,61.7,49.3525,8.1646,125.9,0.4,0,7,-2696.664020936499,-6488.380773852097,-1312.957874696816,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,3,0,2025-07-25 16:48:08,2025-07-25 14:48:10,0.31582391433670765,-1.092207019631175
53291-736,25.1,56.0,393,61.6,49.3525,8.1646,125.8,0.2,0,7,-2696.664020936499,-6488.380773852097,-1312.957874696816,-962.8651709959954,-858.5691072118881,-833.9701700701726,-1379.1863478150651,-10354.483236056582,363,3,2,0,2025-07-25 16:48:11,2025-07-25 14:48:12,0.31582391433670765,-1.092207019631175
53293-787,25.1,56.0,393,61.5,49.3525,8.1646,125.5,0.2,0,7,-2696.664020936499,-6488.380773852097,-1319.7961969608618,-965.800735541715,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,2,3,0,2025-07-25 16:48:13,2025-07-25 14:48:14,0.31582391433670765,-1.092207019631175
53295-866,25.1,56.0,394,61.5,49.3525,8.1646,124.6,0.9,0,7,-2696.664020936499,-6517.346759449652,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,364,2,2,0,2025-07-25 16:48:15,2025-07-25 14:48:16,0.31582391433670765,-1.092207019631175
53298-906,25.1,56.0,395,61.4,49.3525,8.1646,123.9,0.5,0,7,-2696.664020936499,-6517.346759449652,-1316.377035828839,-965.800735541715,-865.8144161335074,-838.8188338496503,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:48:18,2025-07-25 14:48:18,0.31582391433670765,-1.092207019631175
53300-956,25.1,56.0,394,61.5,49.3525,8.1646,123.3,0.8,0,6,-2696.664020936499,-6604.244716242314,-1319.7961969608618,-965.800735541715,-862.1917616726977,-841.2431657393893,-1387.6736484170042,-10354.483236056582,365,3,3,0,2025-07-25 16:48:20,2025-07-25 14:48:20,0.31582391433670765,-1.092207019631175
53302-014,25.1,56.0,394,61.5,49.3525,8.1646,122.7,0.6,0,6,-2696.664020936499,-6662.176687437422,-1319.7961969608618,-965.800735541715,-862.1917616726977,-841.2431657393893,-1379.1863478150651,-10354.483236056582,366,3,3,0,2025-07-25 16:48:22,2025-07-25 14:48:22,0.31582391433670765,-1.092207019631175
53304-231,25.1,56.0,395,61.4,49.3525,8.1646,122.3,0.3,0,7,-2696.664020936499,-6517.346759449652,-1316.377035828839,-965.800735541715,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:48:24,2025-07-25 14:48:25,0.31582391433670765,-1.092207019631175
53306-284,25.1,56.0,395,61.3,49.3525,8.1646,121.6,1.5,0,7,-2682.3200633783263,-6459.414788254543,-1312.957874696816,-965.800735541715,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,364,2,3,1,2025-07-25 16:48:26,2025-07-25 14:48:27,0.31582391433670765,-1.092207019631175
53308-371,25.1,56.0,397,61.2,49.3525,8.1646,121.1,1.1,0,7,-2696.664020936499,-6488.380773852097,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,365,2,3,0,2025-07-25 16:48:28,2025-07-25 14:48:29,0.31582391433670765,-1.092207019631175
53310-358,25.1,56.0,396,61.4,49.3525,8.1646,121.0,0.8,0,7,-2682.3200633783263,-6517.346759449652,-1316.377035828839,-965.800735541715,-862.1917616726977,-836.3945019599115,-1383.4299981160348,-10354.483236056582,365,2,2,0,2025-07-25 16:48:30,2025-07-25 14:48:31,0.31582391433670765,-1.092207019631175
53312-453,25.1,56.0,395,61.3,49.3525,8.1646,120.4,1.2,0,7,-2696.664020936499,-6662.176687437422,-1319.7961969608618,-965.800735541715,-862.1917616726977,-841.2431657393893,-1383.4299981160348,-10354.483236056582,365,2,2,0,2025-07-25 16:48:32,2025-07-25 14:48:33,0.31582391433670765,-1.092207019631175
53314-563,25.1,56.0,397,61.3,49.3525,8.1646,120.3,1.1,0,7,-2696.664020936499,-6546.312745047206,-1316.377035828839,-968.7363000874344,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,365,2,2,0,2025-07-25 16:48:34,2025-07-25 14:48:35,0.31582391433670765,-1.092207019631175
53317-682,25.1,56.0,398,61.2,49.3525,8.1646,119.9,0.8,0,7,-2711.007978494672,-6517.346759449652,-1316.377035828839,-965.800735541715,-865.8144161335074,-833.9701700701726,-1379.1863478150651,-10354.483236056582,364,2,2,0,2025-07-25 16:48:37,2025-07-25 14:48:37,0.31582391433670765,-1.092207019631175
53319-689,25.1,56.0,396,61.2,49.3525,8.1646,119.7,0.5,0,7,-2696.664020936499,-6517.346759449652,-1312.957874696816,-965.800735541715,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:48:39,2025-07-25 14:48:39,0.31582391433670765,-1.092207019631175
53321-767,25.1,56.0,399,61.0,49.3525,8.1646,119.2,0.6,0,7,-2696.664020936499,-6488.380773852097,-1316.377035828839,-965.800735541715,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10329.28984618783,364,3,3,1,2025-07-25 16:48:41,2025-07-25 14:48:41,0.31582391433670765,-1.092207019631175
