GPS_Lat|GPS_Lon|Street
49,3522|8,1192|
49,3522|8,1652|
49,3522|8,1658|
49,3522|8,1663|
49,3522|8,1661|
49,3522|8,1657|
49,3522|8,1644|
49,3522|8,1664|
49,3522|8,1665|
49,3522|8,1666|
49,3522|8,1667|
49,3522|8,1645|
49,3522|8,1539|
49,3523|8,1648|
49,3523|8,1162|
49,3523|8,1271|
49,3523|8,13|
49,3523|8,1406|
49,3523|8,1623|
49,3523|8,1655|
49,3523|8,1735|
49,3523|8,1158|
49,3523|8,1408|
49,3523|8,1407|
49,3523|8,1624|
49,3523|8,1161|
49,3523|8,1649|
49,3523|8,1272|
49,3523|8,1299|
49,3523|8,154|
49,3523|8,1647|
49,3523|8,1321|
49,3523|8,1189|
49,3523|8,1563|
49,3523|8,165|
49,3523|8,1651|
49,3523|8,1652|
49,3523|8,1654|
49,3523|8,1653|
49,3523|8,1657|
49,3523|8,1656|
49,3523|8,1664|
49,3523|8,1662|
49,3523|8,1658|
49,3523|8,1644|
49,3523|8,1659|
49,3523|8,166|
49,3523|8,1663|
49,3523|8,1661|
49,3523|8,1646|
49,3524|8,1649|
49,3524|8,116|
49,3524|8,1271|
49,3524|8,1301|
49,3524|8,1654|
49,3524|8,1736|
49,3524|8,1647|
49,3524|8,1648|
49,3524|8,1302|
49,3524|8,1408|
49,3524|8,1623|
49,3524|8,1407|
49,3524|8,1161|
49,3524|8,13|
49,3524|8,1272|
49,3524|8,1406|
49,3524|8,1159|
49,3524|8,124|
49,3524|8,154|
49,3524|8,1299|
49,3524|8,132|
49,3524|8,1186|
49,3524|8,1646|
49,3524|8,1645|
49,3524|8,165|
49,3524|8,1651|
49,3524|8,1652|
49,3524|8,1653|
49,3524|8,1655|
49,3524|8,1656|
49,3524|8,1657|
49,3524|8,1658|
49,3524|8,1644|
49,3524|8,1641|
49,3524|8,164|
49,3524|8,1639|
49,3524|8,1638|
49,3524|8,1637|
49,3524|8,1636|
49,3524|8,1635|
49,3524|8,1634|
49,3524|8,1633|
49,3524|8,1632|
49,3524|8,1631|
49,3524|8,1643|
49,3524|8,1735|
49,3525|8,1645|
49,3525|8,1646|
49,3525|8,1647|
49,3525|8,1648|
49,3525|8,1159|
49,3525|8,1303|
49,3525|8,1623|
49,3525|8,1644|
49,3525|8,1649|
49,3525|8,165|
49,3525|8,1652|
49,3525|0|
49,3525|8,1157|
49,3525|8,1271|
49,3525|8,1304|
49,3525|8,1408|
49,3525|8,1624|
49,3525|8,1642|
49,3525|8,1643|
49,3525|8,1407|
49,3525|8,1651|
49,3525|8,116|
49,3525|8,1158|
49,3525|8,1653|
49,3525|8,1736|
49,3525|8,1272|
49,3525|8,1406|
49,3525|8,1302|
49,3525|8,1641|
49,3525|8,124|
49,3525|8,1555|
49,3525|8,1301|
49,3525|8,132|
49,3525|8,1184|
49,3525|8,1558|
49,3525|8,1559|
49,3525|8,1562|
49,3525|8,1655|
49,3525|8,1654|
49,3525|8,1656|
49,3525|8,1632|
49,3525|8,1633|
49,3525|8,1635|
49,3525|8,1637|
49,3525|8,1639|
49,3525|8,164|
49,3526|8,1645|
49,3526|8,1271|
49,3526|8,1306|
49,3526|8,1406|
49,3526|8,1624|
49,3526|8,1633|
49,3526|8,1634|
49,3526|8,1637|
49,3526|8,1641|
49,3526|8,1642|
49,3526|8,1737|
49,3526|1,4517|
49,3526|8,1155|
49,3526|8,1407|
49,3526|8,1408|
49,3526|8,1635|
49,3526|8,1638|
49,3526|8,164|
49,3526|8,1625|
49,3526|8,1636|
49,3526|8,1639|
49,3526|8,1632|
49,3526|8,1159|
49,3526|8,1646|
49,3526|8,1647|
49,3526|8,165|
49,3526|8,1649|
49,3526|8,1648|
49,3526|8,1304|
49,3526|8,1643|
49,3526|8,1644|
49,3526|8,1272|
49,3526|8,1736|
49,3526|8,1305|
49,3526|8,1158|
49,3526|8,1307|
49,3526|8,1628|
49,3526|8,163|
49,3526|8,124|
49,3526|8,1553|
49,3526|8,154|
49,3526|8,1318|
49,3526|8,1157|
49,3526|8,1182|
49,3526|8,1303|
49,3526|8,1555|
49,3526|8,1557|
49,3526|8,156|
49,3526|1,1|
49,3526|8,1651|
49,3526|8,1652|
49,3526|8,1654|
49,3526|8,1653|
49,3526|1,6967|
49,3526|0|
49,3526|1,6317|
49,3527|8,1158|
49,3527|8,1271|
49,3527|8,1308|
49,3527|8,1625|
49,3527|8,1626|
49,3527|8,1628|
49,3527|8,1631|
49,3527|8,1407|
49,3527|8,1624|
49,3527|8,163|
49,3527|8,1632|
49,3527|8,1647|
49,3527|8,1646|
49,3527|8,1645|
49,3527|8,1304|
49,3527|8,1305|
49,3527|8,1306|
49,3527|8,1307|
49,3527|8,1644|
49,3527|8,1643|
49,3527|8,1642|
49,3527|8,1157|
49,3527|8,1627|
49,3527|8,1629|
49,3527|8,1309|
49,3527|8,1406|
49,3527|8,1633|
49,3527|8,1649|
49,3527|8,1648|
49,3527|8,1405|
49,3527|8,1634|
49,3527|8,1641|
49,3527|8,164|
49,3527|8,131|
49,3527|8,1551|
49,3527|8,154|
49,3527|8,1318|
49,3527|8,1156|
49,3527|8,1179|
49,3527|8,1636|
49,3527|8,1637|
49,3527|8,1638|
49,3527|8,1639|
49,3527|8,1272|
49,3527|1,15|
49,3528|8,1157|
49,3528|8,1271|
49,3528|8,131|
49,3528|8,1313|
49,3528|8,1406|
49,3528|8,1737|
49,3528|8,1154|
49,3528|8,1312|
49,3528|8,1407|
49,3528|8,1646|
49,3528|8,1644|
49,3528|8,1304|
49,3528|8,1309|
49,3528|8,1645|
49,3528|8,1643|
49,3528|8,1156|
49,3528|8,1311|
49,3528|8,1642|
49,3528|8,1622|
49,3528|8,1272|
49,3528|8,1405|
49,3528|8,124|
49,3528|8,1549|
49,3528|8,1546|
49,3528|8,154|
49,3528|8,1385|
49,3528|8,1384|
49,3528|8,1308|
49,3528|8,1155|
49,3528|8,1641|
49,3528|8,1636|
49,3528|8,1638|
49,3528|8,1639|
49,3528|8,164|
49,3528|8,1647|
49,3528|8,163|
49,3528|8,1629|
49,3528|8,1632|
49,3528|8,1633|
49,3528|8,1623|
49,3529|8,1271|
49,3529|8,1314|
49,3529|8,1406|
49,3529|8,1156|
49,3529|8,1303|
49,3529|8,131|
49,3529|8,1312|
49,3529|8,1643|
49,3529|8,1155|
49,3529|8,1315|
49,3529|8,1313|
49,3529|8,1645|
49,3529|8,1639|
49,3529|8,1635|
49,3529|8,1272|
49,3529|8,1405|
49,3529|8,124|
49,3529|8,1168|
49,3529|8,1544|
49,3529|8,154|
49,3529|8,1387|
49,3529|8,1386|
49,3529|8,1385|
49,3529|8,1384|
49,3529|8,1317|
49,3529|8,1177|
49,3529|8,1646|
49,3529|0|
49,3529|8,1644|
49,3529|8,1642|
49,3529|8,1621|
49,3529|8,1622|
49,3529|8,1623|
49,3529|8,1624|
49,3529|8,1625|
49,3529|8,1627|
49,3529|8,1628|
49,3529|8,163|
49,3529|8,1631|
49,3529|8,1632|
49,3529|8,1633|
49,3529|8,1634|
49,3529|8,1636|
49,3529|8,1637|
49,3529|8,1638|
49,3529|8,164|
49,3529|8,1641|
49,353|8,1154|
49,353|8,1166|
49,353|8,1271|
49,353|8,1318|
49,353|8,1319|
49,353|8,154|
49,353|8,1539|
49,353|8,1153|
49,353|8,1165|
49,353|8,1167|
49,353|8,1316|
49,353|8,1541|
49,353|8,1406|
49,353|8,1155|
49,353|8,1302|
49,353|8,1168|
49,353|8,1317|
49,353|8,1315|
49,353|8,1538|
49,353|8,1738|
49,353|8,1272|
49,353|8,1405|
49,353|8,124|
49,353|8,117|
49,353|8,1387|
49,353|8,1385|
49,353|8,1384|
49,353|8,1175|
49,353|8,1642|
49,353|8,1314|
49,3531|8,1164|
49,3531|8,1167|
49,3531|8,1169|
49,3531|8,1271|
49,3531|8,1321|
49,3531|8,1541|
49,3531|8,154|
49,3531|8,1538|
49,3531|8,1406|
49,3531|8,1738|
49,3531|8,1152|
49,3531|8,1168|
49,3531|8,117|
49,3531|8,1324|
49,3531|8,1154|
49,3531|8,1301|
49,3531|8,1318|
49,3531|8,132|
49,3531|8,1537|
49,3531|8,1153|
49,3531|8,1165|
49,3531|8,1322|
49,3531|8,1536|
49,3531|8,1272|
49,3531|8,1535|
49,3531|8,127|
49,3531|8,1539|
49,3531|8,1405|
49,3531|8,124|
49,3531|8,1387|
49,3531|8,1383|
49,3531|8,1174|
49,3531|8,1319|
49,3531|8,1171|
49,3531|8,1641|
49,3531|8,1323|
49,3532|8,1153|
49,3532|8,117|
49,3532|8,1171|
49,3532|8,1228|
49,3532|8,1231|
49,3532|8,1233|
49,3532|8,1235|
49,3532|8,1237|
49,3532|8,124|
49,3532|8,1242|
49,3532|8,1244|
49,3532|8,1259|
49,3532|8,1261|
49,3532|8,1263|
49,3532|8,1266|
49,3532|8,1268|
49,3532|8,127|
49,3532|8,1271|
49,3532|8,1324|
49,3532|8,1534|
49,3532|8,1406|
49,3532|8,1738|
49,3532|8,1163|
49,3532|8,1227|
49,3532|8,1229|
49,3532|8,1232|
49,3532|8,1234|
49,3532|8,1236|
49,3532|8,1239|
49,3532|8,1241|
49,3532|8,1243|
49,3532|8,1245|
49,3532|8,1248|
49,3532|8,1249|
49,3532|8,1253|
49,3532|8,1254|
49,3532|8,1258|
49,3532|8,1264|
49,3532|8,1326|
49,3532|8,1541|
49,3532|8,1533|
49,3532|8,1532|
49,3532|8,1531|
49,3532|8,1169|
49,3532|8,123|
49,3532|8,1262|
49,3532|8,1269|
49,3532|8,1272|
49,3532|8,1274|
49,3532|8,1276|
49,3532|8,1277|
49,3532|8,1279|
49,3532|8,13|
49,3532|8,1322|
49,3532|8,1535|
49,3532|8,126|
49,3532|8,1265|
49,3532|8,1267|
49,3532|8,1164|
49,3532|8,1255|
49,3532|8,1323|
49,3532|8,1325|
49,3532|8,1152|
49,3532|8,1238|
49,3532|8,1257|
49,3532|8,1405|
49,3532|8,1256|
49,3532|8,125|
49,3532|8,1252|
49,3532|8,1536|
49,3532|8,1226|
49,3532|8,1388|
49,3532|8,1387|
49,3532|8,1172|
49,3532|8,1173|
49,3532|8,1273|
49,3533|8,1153|
49,3533|8,1171|
49,3533|8,122|
49,3533|8,1224|
49,3533|8,1226|
49,3533|8,1246|
49,3533|8,1249|
49,3533|8,1251|
49,3533|8,1254|
49,3533|8,1326|
49,3533|8,1564|
49,3533|8,1556|
49,3533|8,1541|
49,3533|8,1531|
49,3533|8,1406|
49,3533|8,1738|
49,3533|8,1151|
49,3533|8,1216|
49,3533|8,1219|
49,3533|8,1221|
49,3533|8,1329|
49,3533|8,1565|
49,3533|8,1563|
49,3533|8,1561|
49,3533|8,1558|
49,3533|8,153|
49,3533|8,1529|
49,3533|8,1162|
49,3533|8,117|
49,3533|8,1228|
49,3533|8,1239|
49,3533|8,1241|
49,3533|8,1243|
49,3533|8,1248|
49,3533|8,125|
49,3533|8,1252|
49,3533|8,1255|
49,3533|8,1257|
49,3533|8,1281|
49,3533|8,1283|
49,3533|8,1284|
49,3533|8,1299|
49,3533|8,1325|
49,3533|8,156|
49,3533|8,1557|
49,3533|8,1152|
49,3533|8,1163|
49,3533|8,123|
49,3533|8,1232|
49,3533|8,1234|
49,3533|8,1237|
49,3533|8,1253|
49,3533|8,1258|
49,3533|8,1223|
49,3533|8,1227|
49,3533|8,1229|
49,3533|8,1242|
49,3533|8,1245|
49,3533|8,1247|
49,3533|8,1327|
49,3533|8,1328|
49,3533|8,1562|
49,3533|8,1559|
49,3533|8,1532|
49,3533|8,1405|
49,3533|8,1222|
49,3533|8,1225|
49,3533|8,1244|
49,3533|8,1404|
49,3533|8,1217|
49,3533|8,1388|
49,3533|8,1639|
49,3533|8,1566|
49,3533|8,124|
49,3533|8,1238|
49,3533|8,1256|
49,3534|8,1152|
49,3534|8,1161|
49,3534|8,117|
49,3534|8,1214|
49,3534|8,1216|
49,3534|8,1218|
49,3534|8,1329|
49,3534|8,1566|
49,3534|8,1553|
49,3534|8,1542|
49,3534|8,1529|
49,3534|8,1527|
49,3534|8,1526|
49,3534|8,1406|
49,3534|8,1332|
49,3534|8,1567|
49,3534|8,1556|
49,3534|8,1551|
49,3534|8,1407|
49,3534|8,1162|
49,3534|8,1169|
49,3534|8,1215|
49,3534|8,1217|
49,3534|8,1286|
49,3534|8,1288|
49,3534|8,1298|
49,3534|8,1299|
49,3534|8,1327|
49,3534|8,133|
49,3534|8,1555|
49,3534|8,1552|
49,3534|8,1222|
49,3534|8,1226|
49,3534|8,1565|
49,3534|8,1554|
49,3534|8,1219|
49,3534|8,1739|
49,3534|8,1524|
49,3534|8,122|
49,3534|8,1568|
49,3534|8,1528|
49,3534|8,1151|
49,3534|8,1541|
49,3534|8,153|
49,3534|8,1525|
49,3534|8,1412|
49,3534|8,141|
49,3534|8,1213|
49,3534|8,139|
49,3534|8,1389|
49,3534|8,1414|
49,3534|8,1738|
49,3534|8,1224|
49,3535|8,1169|
49,3535|8,1212|
49,3535|8,1333|
49,3535|8,1568|
49,3535|8,1551|
49,3535|8,1549|
49,3535|8,1543|
49,3535|8,1525|
49,3535|8,1524|
49,3535|8,1429|
49,3535|8,1426|
49,3535|8,1416|
49,3535|8,1414|
49,3535|8,141|
49,3535|8,1409|
49,3535|8,1408|
49,3535|8,1407|
49,3535|8,1738|
49,3535|8,115|
49,3535|8,1334|
49,3535|8,1547|
49,3535|8,1544|
49,3535|8,1523|
49,3535|8,1415|
49,3535|8,1526|
49,3535|8,1411|
49,3535|8,1168|
49,3535|8,1289|
49,3535|8,1298|
49,3535|8,1332|
49,3535|8,155|
49,3535|8,1161|
49,3535|8,1213|
49,3535|8,1216|
49,3535|8,122|
49,3535|8,1569|
49,3535|8,1548|
49,3535|8,1546|
49,3535|8,1527|
49,3535|8,1435|
49,3535|8,1433|
49,3535|8,1428|
49,3535|8,1425|
49,3535|8,1423|
49,3535|8,142|
49,3535|8,1418|
49,3535|8,1413|
49,3535|8,1412|
49,3535|8,1151|
49,3535|8,121|
49,3535|8,1211|
49,3535|8,1335|
49,3535|8,1545|
49,3535|8,1152|
49,3535|8,1331|
49,3535|8,1436|
49,3535|8,1431|
49,3535|8,1424|
49,3535|8,1422|
49,3535|8,1215|
49,3535|8,1438|
49,3535|8,143|
49,3535|8,1427|
49,3535|8,1419|
49,3535|8,1417|
49,3535|8,1404|
49,3535|8,1434|
49,3535|8,1432|
49,3535|8,1405|
49,3535|8,1401|
49,3535|8,1396|
49,3535|8,1394|
49,3535|8,1391|
49,3535|8,1395|
49,3535|8,1399|
49,3535|8,1402|
49,3535|8,1403|
49,3535|8,1397|
49,3535|8,1392|
49,3535|8,1214|
49,3535|8,1218|
49,3535|8,116|
49,3536|8,1151|
49,3536|8,116|
49,3536|8,121|
49,3536|8,1335|
49,3536|8,157|
49,3536|8,1545|
49,3536|8,1523|
49,3536|8,144|
49,3536|8,1437|
49,3536|8,1434|
49,3536|8,1432|
49,3536|8,1424|
49,3536|8,1421|
49,3536|8,1419|
49,3536|8,1411|
49,3536|8,1337|
49,3536|8,1571|
49,3536|8,1522|
49,3536|8,1446|
49,3536|8,1431|
49,3536|8,1428|
49,3536|8,1425|
49,3536|8,1422|
49,3536|8,1417|
49,3536|8,1415|
49,3536|8,1414|
49,3536|8,1413|
49,3536|8,1412|
49,3536|8,141|
49,3536|8,1524|
49,3536|8,1435|
49,3536|8,1429|
49,3536|8,1426|
49,3536|8,1418|
49,3536|8,1416|
49,3536|8,1161|
49,3536|8,1209|
49,3536|8,1291|
49,3536|8,1296|
49,3536|8,1297|
49,3536|8,1334|
49,3536|8,1168|
49,3536|8,1212|
49,3536|8,1445|
49,3536|8,1443|
49,3536|8,1208|
49,3536|8,1436|
49,3536|8,1433|
49,3536|8,1738|
49,3536|8,1167|
49,3536|8,1338|
49,3536|8,1336|
49,3536|8,1448|
49,3536|8,1444|
49,3536|8,1441|
49,3536|8,1439|
49,3536|8,1211|
49,3536|8,1333|
49,3536|8,1404|
49,3536|8,1407|
49,3536|8,1405|
49,3536|8,1406|
49,3536|8,115|
49,3536|8,1394|
49,3536|8,1438|
49,3537|8,115|
49,3537|8,1159|
49,3537|8,1167|
49,3537|8,1208|
49,3537|8,1338|
49,3537|8,134|
49,3537|8,1522|
49,3537|8,1452|
49,3537|8,145|
49,3537|8,1447|
49,3537|8,1444|
49,3537|8,1738|
49,3537|8,1149|
49,3537|8,1344|
49,3537|8,1456|
49,3537|8,1453|
49,3537|8,1443|
49,3537|8,144|
49,3537|8,1523|
49,3537|8,1449|
49,3537|8,1151|
49,3537|8,1207|
49,3537|8,1292|
49,3537|8,1293|
49,3537|8,1295|
49,3537|8,1337|
49,3537|8,1339|
49,3537|8,1342|
49,3537|8,121|
49,3537|8,1451|
49,3537|8,1166|
49,3537|8,1343|
49,3537|8,1571|
49,3537|8,1446|
49,3537|8,1441|
49,3537|8,1439|
49,3537|8,116|
49,3537|8,1206|
49,3537|8,1454|
49,3537|8,1448|
49,3537|8,1445|
49,3537|8,1442|
49,3537|8,1572|
49,3537|8,1455|
49,3537|8,1336|
49,3537|8,1341|
49,3537|8,1404|
49,3537|8,1406|
49,3537|8,1407|
49,3537|8,1459|
49,3538|8,115|
49,3538|8,1166|
49,3538|8,1204|
49,3538|8,1206|
49,3538|8,1344|
49,3538|8,1345|
49,3538|8,1572|
49,3538|8,1521|
49,3538|8,1463|
49,3538|8,146|
49,3538|8,1457|
49,3538|8,1455|
49,3538|8,1158|
49,3538|8,1205|
49,3538|8,1346|
49,3538|8,1573|
49,3538|8,1467|
49,3538|8,1464|
49,3538|8,1461|
49,3538|8,1522|
49,3538|8,1203|
49,3538|8,1293|
49,3538|8,1294|
49,3538|8,1159|
49,3538|8,1167|
49,3538|8,1343|
49,3538|8,1523|
49,3538|8,1462|
49,3538|8,1465|
49,3538|8,1737|
49,3538|8,1738|
49,3538|8,1149|
49,3538|8,1468|
49,3538|8,1459|
49,3538|8,1347|
49,3538|8,1574|
49,3538|8,147|
49,3538|8,1458|
49,3538|8,1453|
49,3538|8,1466|
49,3538|8,1406|
49,3538|8,1202|
49,3538|8,1407|
49,3538|8,1342|
49,3539|8,1149|
49,3539|8,1158|
49,3539|8,1202|
49,3539|8,1348|
49,3539|8,1474|
49,3539|8,1471|
49,3539|8,1468|
49,3539|8,1737|
49,3539|8,1148|
49,3539|8,1165|
49,3539|8,1203|
49,3539|8,1575|
49,3539|8,1479|
49,3539|8,1476|
49,3539|8,1473|
49,3539|8,147|
49,3539|8,1466|
49,3539|8,1201|
49,3539|8,1347|
49,3539|8,1574|
49,3539|8,1166|
49,3539|8,1204|
49,3539|8,1346|
49,3539|8,1522|
49,3539|8,1472|
49,3539|8,1467|
49,3539|8,12|
49,3539|8,1475|
49,3539|8,1521|
49,3539|8,1477|
49,3539|8,1159|
49,3539|8,1478|
49,3539|8,1469|
49,3539|8,1465|
49,3539|8,1462|
49,3539|8,146|
49,3539|8,1405|
49,3539|8,1157|
49,3539|8,1633|
49,354|8,1157|
49,354|8,1166|
49,354|8,12|
49,354|8,1521|
49,354|8,1485|
49,354|8,1481|
49,354|8,1478|
49,354|8,1147|
49,354|8,1164|
49,354|8,1199|
49,354|8,1201|
49,354|8,1522|
49,354|8,1487|
49,354|8,1482|
49,354|8,1483|
49,354|8,148|
49,354|8,1475|
49,354|8,1149|
49,354|8,1349|
49,354|8,1576|
49,354|8,1148|
49,354|8,1202|
49,354|8,1486|
49,354|8,1165|
49,354|8,1575|
49,354|8,1158|
49,354|8,149|
49,354|8,1484|
49,354|8,1198|
49,354|8,1492|
49,354|8,1479|
49,354|8,1476|
49,354|8,1405|
49,354|8,1407|
49,354|8,1348|
49,354|8,1197|
49,354|8,1477|
49,354|8,1737|
49,3541|8,1148|
49,3541|8,1156|
49,3541|8,1167|
49,3541|8,1198|
49,3541|8,135|
49,3541|8,1577|
49,3541|8,1521|
49,3541|8,1497|
49,3541|8,1491|
49,3541|8,1488|
49,3541|8,1737|
49,3541|8,1165|
49,3541|8,1166|
49,3541|8,1196|
49,3541|8,1349|
49,3541|8,1522|
49,3541|8,1498|
49,3541|8,1495|
49,3541|8,1492|
49,3541|8,1489|
49,3541|8,1486|
49,3541|8,1197|
49,3541|8,1578|
49,3541|8,1157|
49,3541|8,12|
49,3541|8,15|
49,3541|8,1494|
49,3541|8,1499|
49,3541|8,1496|
49,3541|8,1493|
49,3541|8,1503|
49,3541|8,1501|
49,3541|8,1504|
49,3541|8,1502|
49,3541|8,1407|
49,3541|8,1195|
49,3541|8,1408|
49,3541|8,1147|
49,3542|8,1147|
49,3542|8,1168|
49,3542|8,1195|
49,3542|8,1351|
49,3542|8,1579|
49,3542|8,1505|
49,3542|8,1502|
49,3542|8,15|
49,3542|8,1155|
49,3542|8,1167|
49,3542|8,1194|
49,3542|8,1521|
49,3542|8,1509|
49,3542|8,1506|
49,3542|8,1503|
49,3542|8,1501|
49,3542|8,1498|
49,3542|8,1148|
49,3542|8,1156|
49,3542|8,1196|
49,3542|8,1578|
49,3542|8,1507|
49,3542|8,135|
49,3542|8,1737|
49,3542|8,1504|
49,3542|8,1511|
49,3542|8,1192|
49,3542|8,1516|
49,3542|8,1513|
49,3542|8,1508|
49,3542|8,1406|
49,3542|8,1497|
49,3542|8,1193|
49,3542|8,1163|
49,3542|8,1522|
49,3542|8,1164|
49,3543|8,1155|
49,3543|8,1169|
49,3543|8,1191|
49,3543|8,152|
49,3543|8,1519|
49,3543|8,1517|
49,3543|8,1514|
49,3543|8,1511|
49,3543|8,1737|
49,3543|8,1153|
49,3543|8,1154|
49,3543|8,1192|
49,3543|8,1351|
49,3543|8,1521|
49,3543|8,1518|
49,3543|8,1516|
49,3543|8,1509|
49,3543|8,1168|
49,3543|8,1193|
49,3543|8,1579|
49,3543|8,1147|
49,3543|8,1194|
49,3543|8,1352|
49,3543|8,119|
49,3543|8,158|
49,3543|8,1581|
49,3543|8,1515|
49,3543|8,1512|
49,3543|8,1407|
49,3543|8,1502|
49,3543|8,1408|
49,3543|8,1189|
49,3544|8,1146|
49,3544|8,1153|
49,3544|8,1169|
49,3544|8,119|
49,3544|8,1352|
49,3544|8,1581|
49,3544|8,1736|
49,3544|8,1166|
49,3544|8,1187|
49,3544|8,1189|
49,3544|8,1168|
49,3544|8,1188|
49,3544|8,1582|
49,3544|8,1147|
49,3544|8,1162|
49,3544|8,1502|
49,3544|8,1409|
49,3544|8,1161|
49,3544|8,1521|
49,3545|8,1153|
49,3545|8,1167|
49,3545|8,1186|
49,3545|8,1188|
49,3545|8,1352|
49,3545|8,1583|
49,3545|8,1736|
49,3545|8,1152|
49,3545|8,1164|
49,3545|8,1162|
49,3545|8,1185|
49,3545|8,1351|
49,3545|8,1146|
49,3545|8,1187|
49,3545|8,1582|
49,3545|8,1184|
49,3545|8,1737|
49,3545|8,1168|
49,3545|8,1161|
49,3545|8,1407|
49,3545|8,1502|
49,3545|8,1409|
49,3545|8,1145|
49,3546|8,115|
49,3546|8,1165|
49,3546|8,1184|
49,3546|8,1585|
49,3546|8,1736|
49,3546|8,1145|
49,3546|8,116|
49,3546|8,1183|
49,3546|8,1146|
49,3546|8,1152|
49,3546|8,1166|
49,3546|8,1164|
49,3546|8,1352|
49,3546|8,1151|
49,3546|8,1584|
49,3546|8,1163|
49,3546|8,1182|
49,3546|8,1353|
49,3546|8,1181|
49,3546|8,1408|
49,3546|8,1502|
49,3546|8,1409|
49,3546|8,1158|
49,3546|8,1144|
49,3546|8,1521|
49,3547|8,1149|
49,3547|8,1163|
49,3547|8,1161|
49,3547|8,1182|
49,3547|8,1353|
49,3547|8,1144|
49,3547|8,1158|
49,3547|8,1181|
49,3547|8,1351|
49,3547|8,1145|
49,3547|8,1151|
49,3547|8,1162|
49,3547|8,1585|
49,3547|8,115|
49,3547|8,1352|
49,3547|8,1586|
49,3547|8,1736|
49,3547|8,1737|
49,3547|8,1164|
49,3547|8,1409|
49,3547|8,1501|
49,3547|8,1179|
49,3547|8,1155|
49,3547|8,1521|
49,3548|8,1148|
49,3548|8,1159|
49,3548|8,118|
49,3548|8,1586|
49,3548|8,1736|
49,3548|8,1147|
49,3548|8,1156|
49,3548|8,1179|
49,3548|8,1587|
49,3548|8,1144|
49,3548|8,1149|
49,3548|8,116|
49,3548|8,1353|
49,3548|8,1145|
49,3548|8,1352|
49,3548|8,1162|
49,3548|8,1157|
49,3548|8,1501|
49,3548|8,1152|
49,3548|8,141|
49,3549|8,1145|
49,3549|8,1146|
49,3549|8,1157|
49,3549|8,1179|
49,3549|8,1587|
49,3549|8,1352|
49,3549|8,1588|
49,3549|8,1148|
49,3549|8,1158|
49,3549|8,1353|
49,3549|8,1144|
49,3549|8,1737|
49,3549|8,1147|
49,3549|8,1178|
49,3549|8,1154|
49,3549|8,1409|
49,3549|8,1501|
49,3549|8,141|
49,355|8,1155|
49,355|8,1178|
49,355|8,1737|
49,355|8,1154|
49,355|8,1176|
49,355|8,1156|
49,355|8,1177|
49,355|8,1589|
49,355|8,1157|
49,355|8,1353|
49,355|8,1352|
49,355|8,1588|
49,355|8,1151|
49,355|8,1409|
49,355|8,15|
49,355|8,141|
49,355|8,1146|
49,355|8,152|
49,3551|8,1353|
49,3551|8,1588|
49,3551|8,1153|
49,3551|8,1352|
49,3551|8,1589|
49,3551|8,1154|
49,3551|8,1176|
49,3551|8,1155|
49,3551|8,1177|
49,3551|8,1148|
49,3551|8,1409|
49,3551|8,15|
49,3551|8,141|
49,3551|8,1145|
49,3551|8,1411|
49,3551|8,1737|
49,3552|8,1154|
49,3552|8,1155|
49,3552|8,1353|
49,3552|8,1589|
49,3552|8,1175|
49,3552|8,1737|
49,3552|8,1145|
49,3552|8,1153|
49,3552|8,1176|
49,3552|8,1409|
49,3552|8,1501|
49,3552|8,141|
49,3552|8,1141|
49,3552|8,1411|
49,3552|8,152|
49,3553|8,1156|
49,3553|8,1175|
49,3553|8,1737|
49,3553|8,1157|
49,3553|8,1159|
49,3553|8,1172|
49,3553|8,1589|
49,3553|8,1155|
49,3553|8,1353|
49,3553|8,1174|
49,3553|8,1354|
49,3553|8,1142|
49,3553|8,1138|
49,3553|8,1409|
49,3553|8,1501|
49,3553|8,141|
49,3553|8,1411|
49,3554|8,1158|
49,3554|8,116|
49,3554|8,1173|
49,3554|8,1355|
49,3554|8,1381|
49,3554|8,1383|
49,3554|8,1384|
49,3554|8,1403|
49,3554|8,1406|
49,3554|8,1408|
49,3554|8,1411|
49,3554|8,1414|
49,3554|8,1416|
49,3554|8,1419|
49,3554|8,1422|
49,3554|8,1424|
49,3554|8,1589|
49,3554|8,1737|
49,3554|8,1162|
49,3554|8,117|
49,3554|8,1409|
49,3554|8,1413|
49,3554|8,1421|
49,3554|8,1159|
49,3554|8,1354|
49,3554|8,1415|
49,3554|8,1418|
49,3554|8,142|
49,3554|8,1356|
49,3554|8,1412|
49,3554|8,1417|
49,3554|8,159|
49,3554|8,1401|
49,3554|8,1405|
49,3554|8,1407|
49,3554|8,115|
49,3554|8,1152|
49,3554|8,1425|
49,3554|8,1519|
49,3554|8,1518|
49,3554|8,1514|
49,3554|8,1513|
49,3554|8,1511|
49,3554|8,151|
49,3554|8,1509|
49,3554|8,1507|
49,3554|8,1502|
49,3554|8,1172|
49,3554|8,152|
49,3554|8,1516|
49,3554|8,1161|
49,3555|8,1162|
49,3555|8,1163|
49,3555|8,1171|
49,3555|8,1357|
49,3555|8,1359|
49,3555|8,1364|
49,3555|8,1367|
49,3555|8,1369|
49,3555|8,1371|
49,3555|8,1373|
49,3555|8,1375|
49,3555|8,1379|
49,3555|8,1385|
49,3555|8,1394|
49,3555|8,1397|
49,3555|8,1427|
49,3555|8,1589|
49,3555|8,1164|
49,3555|8,1166|
49,3555|8,1168|
