# Umweltkontrollsystem Log
# Start: 2025-07-15 17:53:59
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
64439-959,0.0,0.0,36,96.6,--,--,--,--,--,0,61,147,258,217,134,222,205,128,78,3,2,0,2025-07-15 19:53:59 MESZ,----/--/-- --:--:-- UTC
64442-877,25.0,37.0,36,96.5,--,--,--,--,--,0,61,148,260,219,136,227,207,136,83,2,2,0,2025-07-15 19:54:02 MESZ,----/--/-- --:--:-- UTC
64444-955,24.9,37.0,35,96.6,--,--,--,--,--,0,66,150,263,222,139,233,211,147,89,2,2,0,2025-07-15 19:54:04 MESZ,----/--/-- --:--:-- UTC
64446-178,24.9,37.0,35,96.5,--,--,--,--,--,0,67,152,265,225,142,239,214,156,94,3,3,0,2025-07-15 19:54:06 MESZ,----/--/-- --:--:-- UTC
64448-181,24.9,37.0,35,96.7,--,--,--,--,--,0,71,153,267,227,145,244,218,164,99,2,3,0,2025-07-15 19:54:08 MESZ,----/--/-- --:--:-- UTC
64450-262,24.8,37.0,34,96.6,--,--,--,--,--,0,72,154,269,229,146,249,219,170,102,2,2,0,2025-07-15 19:54:10 MESZ,----/--/-- --:--:-- UTC
64452-353,24.8,37.0,35,96.6,--,--,--,--,--,0,75,155,270,231,147,252,221,176,106,3,3,0,2025-07-15 19:54:12 MESZ,----/--/-- --:--:-- UTC
64454-350,24.8,37.0,36,96.6,--,--,--,--,--,0,76,156,273,233,149,255,223,182,109,3,2,0,2025-07-15 19:54:14 MESZ,----/--/-- --:--:-- UTC
64456-408,24.8,37.0,35,96.5,--,--,--,--,--,0,78,157,274,234,150,259,224,187,113,2,2,1,2025-07-15 19:54:16 MESZ,----/--/-- --:--:-- UTC
64458-738,24.7,37.0,35,96.6,--,--,--,--,--,0,79,157,276,235,152,262,226,192,115,3,3,0,2025-07-15 19:54:18 MESZ,----/--/-- --:--:-- UTC
64460-696,24.7,37.0,36,96.4,--,--,--,--,--,0,80,158,276,237,152,263,227,195,117,3,2,0,2025-07-15 19:54:20 MESZ,----/--/-- --:--:-- UTC
64462-766,24.7,37.0,36,96.5,--,--,--,--,--,0,82,158,277,236,154,265,228,200,120,3,3,0,2025-07-15 19:54:22 MESZ,----/--/-- --:--:-- UTC
64469-830,24.7,37.0,37,96.5,--,--,--,--,--,0,82,158,278,237,155,267,228,203,120,3,2,0,2025-07-15 19:54:29 MESZ,----/--/-- --:--:-- UTC
64471-827,24.7,37.0,35,96.5,--,--,--,--,--,0,83,159,280,239,156,269,230,205,123,2,2,1,2025-07-15 19:54:31 MESZ,----/--/-- --:--:-- UTC
64473-909,24.6,37.0,36,96.5,49.2036,7.8538,257.6,0.6, 0,7,84,160,281,240,156,271,231,207,124,3,2,1,2025-07-15 19:54:33 MESZ,2025-07-15 17:54:33 UTC
64475-111,24.6,37.0,39,96.4,49.2036,7.8539,258.1,0.2, 0,7,84,159,281,241,156,272,231,210,125,2,3,0,2025-07-15 19:54:35 MESZ,2025-07-15 17:54:35 UTC
64477-107,24.6,37.0,47,95.3,49.2036,7.8539,258.1,0.3, 0,7,86,160,281,240,157,274,232,213,128,2,2,0,2025-07-15 19:54:37 MESZ,2025-07-15 17:54:37 UTC
64479-187,24.6,38.0,47,95.3,49.2036,7.8539,257.2,0.6, 0,7,86,160,282,241,158,275,232,215,127,3,2,0,2025-07-15 19:54:39 MESZ,2025-07-15 17:54:39 UTC
64481-280,24.6,38.0,41,96.0,49.2036,7.8538,256.9,0.4, 0,7,87,160,283,242,157,277,233,216,128,3,3,0,2025-07-15 19:54:41 MESZ,2025-07-15 17:54:41 UTC
64483-276,24.6,38.0,40,96.0,49.2036,7.8538,257.5,0.1, 0,6,89,161,284,241,158,278,233,219,131,3,2,0,2025-07-15 19:54:43 MESZ,2025-07-15 17:54:43 UTC
64485-333,24.5,38.0,39,96.2,49.2036,7.8538,258.0,0.1, 0,7,88,162,284,243,159,280,234,221,133,3,2,0,2025-07-15 19:54:45 MESZ,2025-07-15 17:54:45 UTC
64488-562,24.5,38.0,44,95.7,49.2036,7.8538,258.9,0.1, 0,7,90,161,285,242,159,279,234,222,133,2,3,0,2025-07-15 19:54:48 MESZ,2025-07-15 17:54:47 UTC
64490-579,24.5,38.0,39,96.2,49.2036,7.8539,259.6,0.1, 0,7,89,162,285,244,159,281,235,223,134,3,3,0,2025-07-15 19:54:50 MESZ,2025-07-15 17:54:50 UTC
64492-667,24.5,38.0,38,96.3,49.2036,7.8538,259.1,0.0, 0,7,89,161,284,243,159,282,234,225,135,4,3,0,2025-07-15 19:54:52 MESZ,2025-07-15 17:54:52 UTC
64494-784,24.5,39.0,39,96.3,49.2036,7.8538,258.7,0.0, 0,7,90,161,284,242,159,282,235,228,135,3,4,0,2025-07-15 19:54:54 MESZ,2025-07-15 17:54:54 UTC
64496-748,24.5,39.0,36,96.5,49.2036,7.8538,258.5,0.0, 0,7,89,162,285,244,159,283,235,228,137,2,2,0,2025-07-15 19:54:56 MESZ,2025-07-15 17:54:56 UTC
64498-806,24.5,39.0,37,96.4,49.2036,7.8538,258.3,0.0, 0,7,90,162,285,243,160,284,236,230,137,2,3,0,2025-07-15 19:54:58 MESZ,2025-07-15 17:54:58 UTC
64500-010,24.4,39.0,38,96.5,49.2036,7.8538,258.4,0.1, 0,7,91,161,286,245,159,287,237,231,139,2,2,0,2025-07-15 19:55:00 MESZ,2025-07-15 17:55:00 UTC
64502-005,24.4,39.0,36,96.5,49.2036,7.8539,258.5,0.0, 0,7,91,162,285,245,160,286,236,232,140,3,3,0,2025-07-15 19:55:02 MESZ,2025-07-15 17:55:02 UTC
64504-085,24.4,39.0,36,96.5,49.2036,7.8539,258.8,0.0, 0,7,91,163,286,245,162,287,236,233,140,3,3,0,2025-07-15 19:55:04 MESZ,2025-07-15 17:55:04 UTC
64506-179,24.4,39.0,41,95.9,49.2036,7.8539,258.9,0.1, 0,7,92,162,287,245,161,288,237,235,141,3,3,0,2025-07-15 19:55:06 MESZ,2025-07-15 17:55:06 UTC
64508-175,24.4,39.0,40,96.0,49.2036,7.8539,259.1,0.4, 0,7,94,163,285,245,161,288,237,235,142,3,2,0,2025-07-15 19:55:08 MESZ,2025-07-15 17:55:08 UTC
64510-233,24.4,39.0,40,96.1,49.2036,7.8539,259.3,0.1, 0,7,93,162,286,245,162,288,237,237,142,3,3,0,2025-07-15 19:55:10 MESZ,2025-07-15 17:55:10 UTC
64513-461,24.4,39.0,39,96.2,49.2036,7.8539,259.5,0.1, 0,7,93,162,287,245,161,288,237,237,143,3,3,1,2025-07-15 19:55:13 MESZ,2025-07-15 17:55:12 UTC
64515-457,24.4,39.0,39,96.1,49.2036,7.8539,259.5,0.0, 0,7,94,162,286,245,162,289,238,238,145,3,3,0,2025-07-15 19:55:15 MESZ,2025-07-15 17:55:15 UTC
64517-563,24.4,39.0,37,96.4,49.2036,7.8539,258.9,0.1, 0,7,94,162,287,246,162,289,238,240,145,3,3,0,2025-07-15 19:55:17 MESZ,2025-07-15 17:55:17 UTC
64519-682,24.3,39.0,35,96.5,49.2036,7.8539,258.4,0.1, 0,7,94,161,288,246,163,289,237,240,144,2,3,0,2025-07-15 19:55:19 MESZ,2025-07-15 17:55:19 UTC
64521-646,24.3,39.0,39,96.2,49.2036,7.8539,258.4,0.1, 0,7,94,163,287,245,161,290,238,240,145,3,2,0,2025-07-15 19:55:21 MESZ,2025-07-15 17:55:21 UTC
64523-703,24.3,39.0,47,95.5,49.2036,7.8539,258.2,0.0, 0,7,95,163,288,245,161,292,238,242,146,3,3,0,2025-07-15 19:55:23 MESZ,2025-07-15 17:55:23 UTC
64525-738,24.3,39.0,47,95.5,49.2036,7.8539,258.3,0.0, 0,7,94,163,287,245,163,292,239,243,146,3,3,0,2025-07-15 19:55:25 MESZ,2025-07-15 17:55:25 UTC
64527-704,24.3,39.0,48,95.3,49.2036,7.8539,258.8,0.1, 0,7,95,163,289,247,162,293,239,244,148,2,3,0,2025-07-15 19:55:27 MESZ,2025-07-15 17:55:27 UTC
64528-660,24.3,38.0,47,95.4,49.2036,7.8539,259.1,0.1, 0,7,96,164,288,247,162,294,239,246,148,3,2,0,2025-07-15 19:55:28 MESZ,2025-07-15 17:55:29 UTC
64530-739,24.3,38.0,40,96.2,49.2036,7.8539,259.6,0.2, 0,7,97,163,289,247,162,295,238,246,148,2,2,0,2025-07-15 19:55:30 MESZ,2025-07-15 17:55:31 UTC
64532-660,24.3,38.0,37,96.4,49.2036,7.8539,260.3,0.0, 0,7,96,165,289,248,162,295,239,246,149,2,3,0,2025-07-15 19:55:32 MESZ,2025-07-15 17:55:33 UTC
64534-659,24.3,38.0,35,96.5,49.2036,7.8539,260.3,0.0, 0,7,96,164,290,247,165,296,240,248,149,2,2,1,2025-07-15 19:55:34 MESZ,2025-07-15 17:55:35 UTC
64536-737,24.2,39.0,36,96.6,49.2036,7.8539,260.3,0.0, 0,7,96,165,289,247,163,297,240,249,150,3,3,0,2025-07-15 19:55:36 MESZ,2025-07-15 17:55:37 UTC
64538-662,24.2,39.0,35,96.4,49.2036,7.8539,260.7,0.0, 0,7,97,165,290,248,164,298,241,251,152,3,3,0,2025-07-15 19:55:38 MESZ,2025-07-15 17:55:39 UTC
